"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"http://127.0.0.1:8000/blog/cardio-workouts-at-home-8825","text/html; charset=UTF-8","200","OK","Indexable","","SehaSave - Book Your Doctor & Earn Cashback | Dubai","51","479","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Cardio Workouts at Home","23","","0","index, follow","","","http://127.0.0.1:8000/blog/cardio-workouts-at-home-8825","","","","","","40237","40237","40237","15.414","","74","24","3.083","100.000","Very Easy","3.349","2","1","","23","11","0","3.610","46","31","0","4","4","0","","","","","697dd103119e954052a9a472c442fe24","2.244","","","","","en","1.1","","","","","","http://127.0.0.1:8000/blog/cardio-workouts-at-home-8825","2026-01-22 23:51:04"
"http://127.0.0.1:8000/doctors/book/dr-badr-abdulaziz-al-suwaidi-16","text/html; charset=UTF-8","200","OK","Indexable","","Book Appointment with Dr. Dr. Badr Abdulaziz Al Suwaidi","55","504","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Book Appointment with Dr. Dr. Badr Abdulaziz Al Suwaidi","55","","0","index, follow","","","http://127.0.0.1:8000/doctors/book/dr-badr-abdulaziz-al-suwaidi-16","","","","","","63536","63536","63536","24.339","","87","27","3.222","100.000","Very Easy","2.230","2","2","","19","14","0","4.590","42","28","0","4","4","0","","","","","81ebc7c5728240774d4f1ee294419ff0","2.277","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/book/dr-badr-abdulaziz-al-suwaidi-16","2026-01-22 23:51:05"
"http://127.0.0.1:8000/doctors/book/dr-dr-ahmed-mahmoud-internal-medicine","text/html; charset=UTF-8","200","OK","Indexable","","Book Appointment with Dr. Dr. Ahmed Mahmoud","43","432","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Book Appointment with Dr. Dr. Ahmed Mahmoud","43","","0","index, follow","","","http://127.0.0.1:8000/doctors/book/dr-dr-ahmed-mahmoud-internal-medicine","","","","","","63512","63512","63512","24.330","","85","27","3.148","100.000","Very Easy","2.193","2","2","","20","15","0","4.920","42","28","0","4","4","0","","","","","f75e2f93a8e6961961e8377bc4a25a5b","2.209","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/book/dr-dr-ahmed-mahmoud-internal-medicine","2026-01-22 23:51:05"
"http://127.0.0.1:8000/specialties/internal-medicine?view=grid","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Internal Medicine - Specialist Doctors","38","331","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Internal Medicine","17","","0","index, follow","","","http://127.0.0.1:8000/specialties/internal-medicine","","","","","","131835","131835","131835","50.503","","389","185","2.103","61.163","Normal","2.750","2","1","","17","3","0","0.980","87","53","0","4","4","0","","","","","6e644841559e822065e942a043333bb2","2.270","","","","","en","1.1","","","","","","http://127.0.0.1:8000/specialties/internal-medicine?view=grid","2026-01-22 23:51:06"
"http://127.0.0.1:8000/doctors/dr-majed-ibrahim-al-tunaiji-17","text/html; charset=UTF-8","200","OK","Indexable","","حجز موعد مع Dr. Majed Ibrahim Al Tunaiji | SehaSave","51","446","احجز موعدك مع Dr. Majed Ibrahim Al Tunaiji - Internal Medicine. 15 سنة خبرة. Abu Dhabi, United Arab Emirates","108","639","","0","","0","Dr. Majed Ibrahim Al Tunaiji's Profile","38","","0","index, follow","","","http://127.0.0.1:8000/doctors/dr-majed-ibrahim-al-tunaiji-17","","","","","","51148","51148","51148","19.594","","225","80","2.812","64.484","Normal","4.627","2","1","","44","14","0","4.590","57","31","0","4","4","0","","","","","f84fabe94e8f2678e94618088202e1e9","2.285","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/dr-majed-ibrahim-al-tunaiji-17","2026-01-22 23:51:07"
"http://127.0.0.1:8000/doctors/dr-ali-mohammed-al-junaibi-19","text/html; charset=UTF-8","200","OK","Indexable","","حجز موعد مع Dr. Ali Mohammed Al Junaibi | SehaSave","50","459","احجز موعدك مع Dr. Ali Mohammed Al Junaibi - Internal Medicine. 8 سنة خبرة. Dubai, United Arab Emirates","102","612","","0","","0","Dr. Ali Mohammed Al Junaibi's Profile","37","","0","index, follow","","","http://127.0.0.1:8000/doctors/dr-ali-mohammed-al-junaibi-19","","","","","","51162","51162","51162","19.599","","228","81","2.815","65.204","Normal","4.653","2","1","","44","14","0","4.590","57","31","0","4","4","0","","","","","61810fecf19a0635cbc617e4b243b59e","2.259","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/dr-ali-mohammed-al-junaibi-19","2026-01-22 23:51:08"
"http://127.0.0.1:8000/specialties/internal-medicine?view=list","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Internal Medicine - Specialist Doctors","38","331","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Internal Medicine","17","","0","index, follow","","","http://127.0.0.1:8000/specialties/internal-medicine","","","","","","131835","131835","131835","50.503","","389","185","2.103","61.163","Normal","2.750","2","1","","17","3","0","0.980","87","53","0","4","4","0","","","","","c4034943a0eb83c7eb53b2741efecaa0","2.215","","","","","en","1.1","","","","","","http://127.0.0.1:8000/specialties/internal-medicine?view=list","2026-01-22 23:51:09"
"http://127.0.0.1:8000/doctors/dr-mohammed-abdullah-al-qasimi-41","text/html; charset=UTF-8","200","OK","Indexable","","حجز موعد مع Dr. Mohammed Abdullah Al Qasimi | SehaSave","54","512","احجز موعدك مع Dr. Mohammed Abdullah Al Qasimi - Internal Medicine. 6 سنة خبرة. Ajman, United Arab Emirates","106","653","","0","","0","Dr. Mohammed Abdullah Al Qasimi's Profile","41","","0","index, follow","","","http://127.0.0.1:8000/doctors/dr-mohammed-abdullah-al-qasimi-41","","","","","","51398","51398","51398","19.690","","238","83","2.867","61.740","Normal","4.806","2","1","","46","15","0","4.920","57","31","0","4","4","0","","","","","336dd8ace622eee1216cf75c19285d96","2.251","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/dr-mohammed-abdullah-al-qasimi-41","2026-01-22 23:51:10"
"http://127.0.0.1:8000/doctors/book/dr-yasser-mohammed-al-qubaisi-15","text/html; charset=UTF-8","200","OK","Indexable","","Book Appointment with Dr. Dr. Yasser Mohammed Al Qubaisi","56","542","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Book Appointment with Dr. Dr. Yasser Mohammed Al Qubaisi","56","","0","index, follow","","","http://127.0.0.1:8000/doctors/book/dr-yasser-mohammed-al-qubaisi-15","","","","","","63554","63554","63554","24.346","","87","27","3.222","100.000","Very Easy","2.233","2","2","","19","14","0","4.590","42","28","0","4","4","0","","","","","b6991b18f67999c38e809f0b9af88230","2.251","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/book/dr-yasser-mohammed-al-qubaisi-15","2026-01-22 23:51:11"
"http://127.0.0.1:8000/doctors/dr-nora-khaled-al-darmaki-14","text/html; charset=UTF-8","200","OK","Indexable","","حجز موعد مع Dr. Nora Khaled Al Darmaki | SehaSave","49","443","احجز موعدك مع Dr. Nora Khaled Al Darmaki - Internal Medicine. 9 سنة خبرة. Dubai, United Arab Emirates","101","602","","0","","0","Dr. Nora Khaled Al Darmaki's Profile","36","","0","index, follow","","","http://127.0.0.1:8000/doctors/dr-nora-khaled-al-darmaki-14","","","","","","51147","51147","51147","19.593","","229","81","2.827","64.689","Normal","4.654","2","1","","44","14","0","4.590","57","31","0","4","4","0","","","","","294e64e2bcfcb1526bc87e6b5f2b3443","2.229","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/dr-nora-khaled-al-darmaki-14","2026-01-22 23:51:12"
"http://127.0.0.1:8000/doctors/dr-badr-abdulaziz-al-suwaidi-16","text/html; charset=UTF-8","200","OK","Indexable","","حجز موعد مع Dr. Badr Abdulaziz Al Suwaidi | SehaSave","52","461","احجز موعدك مع Dr. Badr Abdulaziz Al Suwaidi - Internal Medicine. 11 سنة خبرة. Dubai, United Arab Emirates","105","624","","0","","0","Dr. Badr Abdulaziz Al Suwaidi's Profile","39","","0","index, follow","","","http://127.0.0.1:8000/doctors/dr-badr-abdulaziz-al-suwaidi-16","","","","","","51171","51171","51171","19.603","","225","81","2.778","63.768","Normal","4.633","2","1","","44","14","0","4.590","57","31","0","4","4","0","","","","","6d24be1553876193df38c62dd2aa7a2b","2.279","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/dr-badr-abdulaziz-al-suwaidi-16","2026-01-22 23:51:13"
"http://127.0.0.1:8000/doctors/book/dr-ali-mohammed-al-junaibi-19","text/html; charset=UTF-8","200","OK","Indexable","","Book Appointment with Dr. Dr. Ali Mohammed Al Junaibi","53","502","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Book Appointment with Dr. Dr. Ali Mohammed Al Junaibi","53","","0","index, follow","","","http://127.0.0.1:8000/doctors/book/dr-ali-mohammed-al-junaibi-19","","","","","","63512","63512","63512","24.330","","87","27","3.222","100.000","Very Easy","2.225","2","2","","19","14","0","4.590","42","28","0","4","4","0","","","","","ed1d87c383ae3fb35b510f6e3b18ee3e","2.304","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/book/dr-ali-mohammed-al-junaibi-19","2026-01-22 23:51:14"
"http://127.0.0.1:8000/doctors/book/dr-nora-khaled-al-darmaki-14","text/html; charset=UTF-8","200","OK","Indexable","","Book Appointment with Dr. Dr. Nora Khaled Al Darmaki","52","486","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Book Appointment with Dr. Dr. Nora Khaled Al Darmaki","52","","0","index, follow","","","http://127.0.0.1:8000/doctors/book/dr-nora-khaled-al-darmaki-14","","","","","","63500","63500","63500","24.326","","87","27","3.222","100.000","Very Easy","2.222","2","2","","19","14","0","4.590","42","28","0","4","4","0","","","","","99654357484512b88c29306a7fffbfc8","2.269","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/book/dr-nora-khaled-al-darmaki-14","2026-01-22 23:51:15"
"http://127.0.0.1:8000/doctors/dr-tariq-saad-al-hameli-18","text/html; charset=UTF-8","200","OK","Indexable","","حجز موعد مع Dr. Tariq Saad Al Hameli | SehaSave","47","418","احجز موعدك مع Dr. Tariq Saad Al Hameli - Internal Medicine. 12 سنة خبرة. Dubai, United Arab Emirates","100","591","","0","","0","Dr. Tariq Saad Al Hameli's Profile","34","","0","index, follow","","","http://127.0.0.1:8000/doctors/dr-tariq-saad-al-hameli-18","","","","","","51101","51101","51101","19.576","","228","81","2.815","64.462","Normal","4.637","2","1","","44","14","0","4.590","57","31","0","4","4","0","","","","","f0a2b660a991d67705ce9f42ae1b4b84","2.221","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/dr-tariq-saad-al-hameli-18","2026-01-22 23:51:16"
"http://127.0.0.1:8000/specialties","text/html; charset=UTF-8","200","OK","Indexable","","Medical Specialties","19","173","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Medical Specialties","19","","0","index, follow","","","http://127.0.0.1:8000/specialties","","","","","","91422","91422","91422","35.022","","189","85","2.224","26.873","Very Hard","2.616","2","0","","11","9","0","2.950","63","39","0","4","4","0","","","","","82db86c49a0d9acd073f22d3c6006a75","2.966","","","","","en","1.1","","","","","","http://127.0.0.1:8000/specialties","2026-01-22 23:51:16"
"http://127.0.0.1:8000/medical-centers/mstshf-rashd","text/html; charset=UTF-8","200","OK","Indexable","","مستشفى راشد | SehaSave","22","199","مستشفى راشد - مستشفى في دبي. مستشفى متخصص في طب الطوارئ والرعاية الحرجة، يعد أحد أهم مراكز الطوارئ في دبي.","106","573","","0","مستشفى راشد","11","","0","","0","index, follow","","","http://127.0.0.1:8000/medical-centers/mstshf-rashd","","","","","","51417","51417","51417","19.697","","140","70","2.000","100.000","Very Easy","3.382","2","1","","12","6","0","1.970","37","29","0","5","5","0","","","","","4e042d0267d60392cc44a4c75f677cd4","2.983","","","","","en","1.1","","","","","","http://127.0.0.1:8000/medical-centers/mstshf-rashd","2026-01-22 23:51:17"
"http://127.0.0.1:8000/faqs/faq-1766941787-jhq4x","text/html; charset=UTF-8","200","OK","Indexable","","Do you send appointment reminders?","34","332","Yes! We send reminders via email and WhatsApp 24 hours and 1 hour before your appointment.","90","587","","0","Do you send appointment reminders?","34","FAQ'S","5","","0","index, follow","","","http://127.0.0.1:8000/faqs/faq-1766941787-jhq4x","","","","","","41595","41595","41595","15.934","","100","29","3.448","87.433","Easy","3.700","2","1","","3","2","0","0.660","43","32","0","7","7","0","","","","","529ba685a25f7aa38d157b5b080221c8","2.247","","","","","en","1.1","","","","","","http://127.0.0.1:8000/faqs/faq-1766941787-jhq4x","2026-01-22 23:51:23"
"http://127.0.0.1:8000/faqs/faq-1766941787-0dlsq","text/html; charset=UTF-8","200","OK","Indexable","","Does the doctor receive part of the cashback?","45","407","No. Cashback is fully funded by the platform’s commission (Z% is unaffected). The doctor receives 100% of the service fee minus the referral commission only.","157","971","","0","Does the doctor receive part of the cashback?","45","FAQ'S","5","","0","index, follow","","","http://127.0.0.1:8000/faqs/faq-1766941787-0dlsq","","","","","","41820","41820","41820","16.020","","112","29","3.862","88.101","Easy","3.885","2","1","","20","18","0","5.900","43","31","0","7","7","0","","","","","b61dacc6f8abd1ec1b78e294cb20d43e","2.283","","","","","en","1.1","","","","","","http://127.0.0.1:8000/faqs/faq-1766941787-0dlsq","2026-01-22 23:51:25"
"http://127.0.0.1:8000/faqs?page=2","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","FAQ'S","5","53","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","FAQ'S","5","What payment methods are supported?","35","index, follow","","","http://127.0.0.1:8000/faqs","","","","","","72419","72419","72419","27.742","","509","111","4.586","78.189","Fairly Easy","5.586","2","0","","7","4","0","1.310","67","55","0","4","4","0","","","","","a9d781555553e16e6bbcfb2607bb94e7","2.332","","","","","en","1.1","","","","","","http://127.0.0.1:8000/faqs?page=2","2026-01-22 23:51:28"
"http://127.0.0.1:8000/frontend/xx/assets/img/icons/thumb-icon.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","876","876","876","0.336","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.328","","","","","","1.1","","","","","","http://127.0.0.1:8000/frontend/xx/assets/img/icons/thumb-icon.svg","2026-01-22 23:51:32"
"http://127.0.0.1:8000/frontend/xx/assets/img/icons/bullseye.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2657","2657","2657","1.018","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.473","","","","","","1.1","","","","","","http://127.0.0.1:8000/frontend/xx/assets/img/icons/bullseye.svg","2026-01-22 23:51:33"
"http://127.0.0.1:8000/frontend/xx/assets/img/icons/badge-check.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2920","2920","2920","1.119","","0","","","","","0.000","2","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.001","","","","","","1.1","","","","","","http://127.0.0.1:8000/frontend/xx/assets/img/icons/badge-check.svg","2026-01-22 23:51:34"
"http://127.0.0.1:8000/faqs/faq-1766941787-e1alm","text/html; charset=UTF-8","200","OK","Indexable","","Am I required to respond to patient reviews?","44","394","Not mandatory, but it can improve your rating by up to 30%. We provide ready-made reply templates to help.","106","664","","0","Am I required to respond to patient reviews?","44","FAQ'S","5","","0","index, follow","","","http://127.0.0.1:8000/faqs/faq-1766941787-e1alm","","","","","","41236","41236","41236","15.797","","103","27","3.815","87.151","Easy","3.750","2","1","","20","18","0","5.900","43","31","0","7","7","0","","","","","5fd354f1c7492f95df835980231329bc","1.955","","","","","en","1.1","","","","","","http://127.0.0.1:8000/faqs/faq-1766941787-e1alm","2026-01-22 23:51:35"
"http://127.0.0.1:8000/doctors/book/dr-francisco-lehner-rheumatology","text/html; charset=UTF-8","200","OK","Indexable","","Book Appointment with Dr. Francisco Lehner","42","396","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Book Appointment with Dr. Francisco Lehner","42","","0","index, follow","","","http://127.0.0.1:8000/doctors/book/dr-francisco-lehner-rheumatology","","","","","","63507","63507","63507","24.328","","84","26","3.231","100.000","Very Easy","2.189","2","2","","15","10","0","3.280","42","28","0","4","4","0","","","","","c1dba7c2e985634f584550a596faef6c","1.975","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/book/dr-francisco-lehner-rheumatology","2026-01-22 23:51:36"
"http://127.0.0.1:8000/doctors/dr-tyrique-simonis-pediatrics","text/html; charset=UTF-8","200","OK","Indexable","","حجز موعد مع Tyrique Simonis | SehaSave","38","343","احجز موعدك مع Tyrique Simonis - Pediatrics. 6 سنة خبرة. 977 Stanton Radial
Wittingside, WY 41278-0055","101","611","","0","","0","Tyrique Simonis's Profile","25","","0","index, follow","","","http://127.0.0.1:8000/doctors/dr-tyrique-simonis-pediatrics","","","","","","51095","51095","51095","19.574","","229","82","2.793","64.724","Normal","4.634","2","1","","42","13","0","4.260","57","31","0","4","4","0","","","","","9e7279cbdd46e75c839fec03f3d74451","1.851","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/dr-tyrique-simonis-pediatrics","2026-01-22 23:51:37"
"http://127.0.0.1:8000/doctors/book/dr-marilyne-hansen-rheumatology","text/html; charset=UTF-8","200","OK","Indexable","","Book Appointment with Dr. Marilyne Hansen","41","392","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Book Appointment with Dr. Marilyne Hansen","41","","0","index, follow","","","http://127.0.0.1:8000/doctors/book/dr-marilyne-hansen-rheumatology","","","","","","63495","63495","63495","24.324","","84","26","3.231","100.000","Very Easy","2.187","2","2","","15","10","0","3.280","42","28","0","4","4","0","","","","","1674c0cb91312fd443f1db660c94beab","2.111","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/book/dr-marilyne-hansen-rheumatology","2026-01-22 23:51:37"
"http://127.0.0.1:8000/doctors/dr-huda-abdulrahman-al-otaibi-10","text/html; charset=UTF-8","200","OK","Indexable","","حجز موعد مع Dr. Huda Abdulrahman Al Otaibi | SehaSave","53","483","احجز موعدك مع Dr. Huda Abdulrahman Al Otaibi - Obstetrics and Gynecology. 14 سنة خبرة. Dubai, United Arab Emirates","114","701","","0","","0","Dr. Huda Abdulrahman Al Otaibi's Profile","40","","0","index, follow","","","http://127.0.0.1:8000/doctors/dr-huda-abdulrahman-al-otaibi-10","","","","","","51283","51283","51283","19.646","","230","81","2.840","60.501","Normal","4.709","2","1","","26","5","0","1.640","57","31","0","4","4","0","","","","","29195ed82e134e7b2767f17687b27697","2.240","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/dr-huda-abdulrahman-al-otaibi-10","2026-01-22 23:51:38"
"http://127.0.0.1:8000/doctors/book/dr-lama-ahmed-al-shamsi-11","text/html; charset=UTF-8","200","OK","Indexable","","Book Appointment with Dr. Dr. Lama Ahmed Al Shamsi","50","488","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Book Appointment with Dr. Dr. Lama Ahmed Al Shamsi","50","","0","index, follow","","","http://127.0.0.1:8000/doctors/book/dr-lama-ahmed-al-shamsi-11","","","","","","63476","63476","63476","24.316","","87","27","3.222","100.000","Very Easy","2.216","2","2","","10","5","0","1.640","42","28","0","4","4","0","","","","","a2dfe59b2a2abadee80a88595f08fa38","2.223","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/book/dr-lama-ahmed-al-shamsi-11","2026-01-22 23:51:39"
"http://127.0.0.1:8000/specialties/obstetrics-and-gynecology?view=list","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Obstetrics and Gynecology - Specialist Doctors","46","414","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Obstetrics and Gynecology","25","","0","index, follow","","","http://127.0.0.1:8000/specialties/obstetrics-and-gynecology","","","","","","82101","82101","82101","31.451","","156","70","2.229","71.165","Fairly Easy","2.439","2","1","","8","3","0","0.980","51","35","0","4","4","0","","","","","cded48c9e30af35126779ba2f4800e89","2.305","","","","","en","1.1","","","","","","http://127.0.0.1:8000/specialties/obstetrics-and-gynecology?view=list","2026-01-22 23:51:40"
"http://127.0.0.1:8000/specialties/obstetrics-and-gynecology?view=grid","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Obstetrics and Gynecology - Specialist Doctors","46","414","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Obstetrics and Gynecology","25","","0","index, follow","","","http://127.0.0.1:8000/specialties/obstetrics-and-gynecology","","","","","","82101","82101","82101","31.451","","156","70","2.229","71.165","Fairly Easy","2.439","2","1","","8","3","0","0.980","51","35","0","4","4","0","","","","","de423e985859ef91da9ecd5e18f1d8f8","2.342","","","","","en","1.1","","","","","","http://127.0.0.1:8000/specialties/obstetrics-and-gynecology?view=grid","2026-01-22 23:51:41"
"http://127.0.0.1:8000/doctors/book/dr-dr-fahad-mubarak-al-mansoori-pediatric-surgery","text/html; charset=UTF-8","200","OK","Indexable","","Book Appointment with Dr. Dr. Fahad Mubarak Al Mansoori","55","522","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Book Appointment with Dr. Dr. Fahad Mubarak Al Mansoori","55","","0","index, follow","","","http://127.0.0.1:8000/doctors/book/dr-dr-fahad-mubarak-al-mansoori-pediatric-surgery","","","","","","63680","63680","63680","24.395","","87","27","3.222","100.000","Very Easy","2.225","2","2","","17","12","0","3.930","42","28","0","4","4","0","","","","","24e0d074429c91ee56b90952fa8fc9b","2.399","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/book/dr-dr-fahad-mubarak-al-mansoori-pediatric-surgery","2026-01-22 23:51:42"
"http://127.0.0.1:8000/doctors/dr-mr-granville-hammes-general-surgery","text/html; charset=UTF-8","200","OK","Indexable","","حجز موعد مع Mr. Granville Hammes | SehaSave","43","400","احجز موعدك مع Mr. Granville Hammes - General Surgery. 3 سنة خبرة. 618 Zieme Square
Brianaburgh, WA 62571","104","653","","0","","0","Mr. Granville Hammes's Profile","30","","0","index, follow","","","http://127.0.0.1:8000/doctors/dr-mr-granville-hammes-general-surgery","","","","","","51208","51208","51208","19.617","","228","83","2.747","64.531","Normal","4.627","2","1","","46","15","0","4.920","57","31","0","4","4","0","","","","","ac6ed5e1de432527239ab903faa2850a","2.098","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/dr-mr-granville-hammes-general-surgery","2026-01-22 23:51:43"
"http://127.0.0.1:8000/doctors/dr-yessenia-green-general-surgery","text/html; charset=UTF-8","200","OK","Indexable","","حجز موعد مع Yessenia Green | SehaSave","37","340","احجز موعدك مع Yessenia Green - General Surgery. 6 سنة خبرة. 94368 Walsh Hills Suite 087
Busterstad, NV 11695-5435","113","696","","0","","0","Yessenia Green's Profile","24","","0","index, follow","","","http://127.0.0.1:8000/doctors/dr-yessenia-green-general-surgery","","","","","","51194","51194","51194","19.611","","238","83","2.867","69.915","Normal","4.654","2","1","","46","15","0","4.920","57","31","0","4","4","0","","","","","46ff63172d67048a76697669cb45819d","2.222","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/dr-yessenia-green-general-surgery","2026-01-22 23:51:44"
"http://127.0.0.1:8000/doctors/dr-sara-ahmed-al-ali-28","text/html; charset=UTF-8","200","OK","Indexable","","حجز موعد مع Dr. Sara Ahmed Al Ali | SehaSave","44","391","احجز موعدك مع Dr. Sara Ahmed Al Ali - General Surgery. 20 سنة خبرة. Dubai, United Arab Emirates","95","565","","0","","0","Dr. Sara Ahmed Al Ali's Profile","31","","0","index, follow","","","http://127.0.0.1:8000/doctors/dr-sara-ahmed-al-ali-28","","","","","","51186","51186","51186","19.608","","237","83","2.855","63.651","Normal","4.745","2","1","","44","14","0","4.590","57","31","0","4","4","0","","","","","57648548bca1a1b8e214b4bed23145e0","2.233","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/dr-sara-ahmed-al-ali-28","2026-01-22 23:51:45"
"http://127.0.0.1:8000/doctors/book/dr-marisol-larson-dvm-general-surgery","text/html; charset=UTF-8","200","OK","Indexable","","Book Appointment with Dr. Marisol Larson DVM","44","423","SehaSave — The first medical marketing platform in Dubai that grants you cash back after every visit. Book with the best doctors and earn with every booking.","157","972","","0","","0","Book Appointment with Dr. Marisol Larson DVM","44","","0","index, follow","","","http://127.0.0.1:8000/doctors/book/dr-marisol-larson-dvm-general-surgery","","","","","","63559","63559","63559","24.348","","85","26","3.269","100.000","Very Easy","2.194","2","2","","18","13","0","4.260","42","28","0","4","4","0","","","","","1659b45e1544b449d6212c8c54ab31f9","2.248","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/book/dr-marisol-larson-dvm-general-surgery","2026-01-22 23:51:46"
"http://127.0.0.1:8000/doctors/dr-mohammed-saeed-al-ghafri-9","text/html; charset=UTF-8","200","OK","Indexable","","حجز موعد مع Dr. Mohammed Saeed Al Ghafri | SehaSave","51","482","احجز موعدك مع Dr. Mohammed Saeed Al Ghafri - General Surgery. 18 سنة خبرة. Dubai, United Arab Emirates","102","629","","0","","0","Dr. Mohammed Saeed Al Ghafri's Profile","38","","0","index, follow","","","http://127.0.0.1:8000/doctors/dr-mohammed-saeed-al-ghafri-9","","","","","","51185","51185","51185","19.608","","227","81","2.802","63.487","Normal","4.671","2","1","","26","5","0","1.640","57","31","0","4","4","0","","","","","7e267303a6ef4e98fd863b84db37a3bf","2.248","","","","","en","1.1","","","","","","http://127.0.0.1:8000/doctors/dr-mohammed-saeed-al-ghafri-9","2026-01-22 23:51:47"
